fold,mae,mse,rmse,r2,training_time,inference_time
1.0,2.7795396428591332,70.78162169411107,8.413181425246401,0.9234013612891798,2913.7483615875244,6.734673023223877
2.0,3.5352076658490694,95.73570243551237,9.784462296698392,0.8963964895538058,2403.067061662674,7.418856620788574
3.0,3.5949670524276836,132.9905467105636,11.53215273531198,0.8560799456748749,4072.04380774498,7.681264638900757
4.0,2.727420221437277,72.27675855067842,8.50157388667995,0.9217833502128814,4028.9135570526123,8.279855966567993
5.0,2.5665863790032475,59.14269329219031,7.690428680651704,0.9359968069755281,4848.817011117935,8.284506797790527
mean,3.0407441923152825,86.18546453661115,9.184359804917687,0.9067315907412541,3653.3179598331453,7.679831409454346
std,0.48551067563918454,29.34265118532103,1.5136873481764355,0.03175410626610471,981.7983332905268,0.6494413106521857
sum,15.203720961576412,430.92732268305576,45.92179902458843,4.53365795370627,18266.589799165726,38.39915704727173
