fold,mae,mse,rmse,r2,training_time,inference_time
1.0,6.417094907348725,166.29066292770682,12.895373702522422,0.8198502081214437,72.70976829528809,0.07373213768005371
2.0,6.425153162114988,167.70924486387355,12.950260416836162,0.8183133975990501,47.425915002822876,0.05046558380126953
3.0,6.376815627345263,168.43892113873437,12.978402102675597,0.8175229080625928,48.75232148170471,0.0738070011138916
4.0,6.387033620376787,168.1829165871805,12.968535637734142,0.8178002487494986,56.02034878730774,0.058449506759643555
5.0,6.835065260810977,170.96971787738318,13.0755389134591,0.8147811876452973,59.78586935997009,0.05895352363586426
mean,6.488232515599348,168.3182926789757,12.973622154645486,0.8176535900355765,56.9388445854187,0.06308155059814453
std,0.19492784349416906,1.6989081157904786,0.06539177573988077,0.001840499869878418,10.1880592979189,0.010321450345010023
sum,32.44116257799674,841.5914633948785,64.86811077322743,4.088267950177882,284.6942229270935,0.31540775299072266
