fold,mae,mse,rmse,r2,training_time,inference_time
1.0,19.276857560507032,601.0982180130684,24.517304460585965,0.3495019734037599,0.7908225059509277,0.05907487869262695
2.0,19.275148753841993,601.100144415559,24.517343747142736,0.34949988868452264,0.7446694374084473,0.05578732490539551
3.0,19.27994999225614,601.0974917817942,24.517289649995863,0.3495027593186014,0.767380952835083,0.05909585952758789
4.0,19.278562657235003,601.0978537801481,24.51729703250642,0.3495023675702851,0.7465686798095703,0.05563044548034668
5.0,19.27627198804527,601.0975036420207,24.517289891870607,0.34950274648367075,0.7496185302734375,0.05909299850463867
mean,19.277358190377086,601.0982423265181,24.51730495642032,0.349501947092168,0.7598120212554932,0.05773630142211914
std,0.0019026463785421985,0.0011043634268680254,2.2522109672590158e-05,1.195122873921824e-06,0.0195418146734231,0.0018516177410052468
sum,96.38679095188543,3005.4912116325904,122.58652478210159,1.7475097354608398,3.799060106277466,0.2886815071105957
