fold,mae,mse,rmse,r2,training_time,inference_time
1.0,11.543370613293408,315.61796329069136,17.76563996288035,0.6584437349397438,70.23999381065369,5.951005220413208
2.0,11.725896226116424,318.3763792417667,17.843104529250695,0.6554586252206744,68.99453234672546,4.63295841217041
3.0,11.542220002757595,315.5081343486134,17.762548644510826,0.658562589908772,69.30215573310852,3.9170124530792236
4.0,11.539495044095892,315.56437347884764,17.764131655638213,0.6585017289011388,67.03426742553711,3.753709554672241
5.0,11.54466100143614,315.5185018294112,17.76284047750841,0.6585513704015473,69.23846673965454,3.9233522415161133
mean,11.579128577539892,316.11707043786606,17.779653053957695,0.6579036098743754,68.96188321113587,4.43560757637024
std,0.08206772865128256,1.2637390636592978,0.035491526430901234,0.0013675964133786213,1.177138386618321,0.9126484418911515
sum,57.89564288769946,1580.5853521893303,88.89826526978848,3.2895180493718765,344.8094160556793,22.178037881851196
