fold,mae,mse,rmse,r2,training_time,inference_time
1.0,19.28046200879555,601.0962422079247,24.517264166458798,0.3495041115856883,2.515705108642578,0.18957924842834473
2.0,19.276181502475197,601.0988679850822,24.517317715955027,0.34950127001536235,1.831310749053955,0.05003857612609863
3.0,19.271486454735072,601.0995462448618,24.517331548210173,0.3495005360144371,1.6280770301818848,0.05704760551452637
4.0,19.276504205130017,601.0970352076691,24.51728033872577,0.34950325341517063,1.1928412914276123,0.05488085746765137
5.0,19.282156771409,601.1001885398799,24.517344647002048,0.3494998409339508,1.2341463565826416,0.06248188018798828
mean,19.27735818850897,601.0983760370835,24.517307683270364,0.3495018023929218,1.6804161071777344,0.08280563354492188
std,0.004160866296967872,0.0016768732705835265,3.4197750589917705e-05,1.8146830595582155e-06,0.5385401979299776,0.05985526076431329
sum,96.38679094254485,3005.491880185418,122.58653841635181,1.7475090119646088,8.402080535888672,0.4140281677246094
