fold,mae,mse,rmse,r2,training_time,inference_time
1.0,8.874693143958737,226.93765415543803,15.064450011714268,0.7541487270197287,1347.6540088653564,2.928239583969116
2.0,8.931443021048345,229.24165579397706,15.140728377260357,0.7516527034405148,796.4802436828613,2.2184207439422607
3.0,8.887132573740459,226.94423220861418,15.064668340478464,0.7541416007332025,1343.876556634903,3.0112576484680176
4.0,8.889511027843087,227.3604943525412,15.078477852639542,0.7536906461379467,1376.7236189842224,3.0686116218566895
5.0,9.094111766568345,236.800754450042,15.388331763061323,0.743463608360224,799.2618215084076,2.0958642959594727
mean,8.935378306631794,229.4569581921225,15.147331269030792,0.7514194571383233,1132.79924993515,2.6644787788391113
std,0.09127697512298796,4.2140700020468405,0.13835469979608053,0.004565282382453719,306.0118399599181,0.4678244601840309
sum,44.67689153315897,1147.2847909606126,75.73665634515396,3.757097285691616,5663.996249675751,13.322393894195557
