fold,mae,mse,rmse,r2,training_time,inference_time
1.0,3.1306721572147627,61.0391245064829,7.812753964287043,0.9339445221317124,4346.91858458519,7.0145652294158936
2.0,3.3500747648246705,61.79403029748125,7.860917904257826,0.9331275762273747,4056.3718976974487,5.928686618804932
3.0,3.068337448404971,57.49587653371149,7.582603545861506,0.9377789634009741,7297.301552772522,5.451418399810791
4.0,2.7857284994856553,54.279696529338075,7.367475587291625,0.9412594574089894,7004.552305698395,5.946151256561279
5.0,3.392294601435847,55.83066966404819,7.47199234903571,0.9395810212845777,7889.21099281311,6.0994462966918945
mean,3.1454214942731813,58.08787950621238,7.619148670146743,0.9371383080907257,6118.871066713333,6.088053560256958
std,0.2441146430254976,3.255500042835687,0.21346266773581724,0.003523045469089295,1781.919719194588,0.5721433563516629
sum,15.727107471365906,290.4393975310619,38.09574335073371,4.685691540453629,30594.355333566666,30.44026780128479
